trade_id,symbol,side,strategy_id,regime,order_type,entry_price,exit_price,qty,gross_pnl,fee_entry,fee_exit,slippage_cost,net_pnl,net_pnl_pct,r_multiple,entry_ts,exit_ts
0f63423b,ORCAUSDT,SHORT,MR_BB_RSI_v1,MEAN_REVERTING,LIMIT,1.4664398,1.48,87.672647,-1.1888586278493922,0.02571333178643012,0.025951103511999998,0.0,-1.2405230631478223,-0.9648870659402391,-0.20299505214246572,1777224434395,1777224450343
1668f520,SOLUSDT,SHORT,MR_BB_RSI_v1,MEAN_REVERTING,LIMIT,86.58,86.54,1.482181,0.0592872399999882,0.025665446196,0.025653588748,0.0,0.0079682050559882,0.006209286209277014,0.001314343102018672,1777224542160,1777224560717
63184a7b,AXSUSDT,SHORT,ALPHA_PBE_v1,TRENDING,LIMIT,1.3714112999999999,1.37,93.611978,0.1321145845513796,0.025676104888910277,0.025649681972000002,0.0,0.08078879769046932,0.06292916938921111,0.013325987247912464,1777224482519,1777224602723
33db01d9,CHIPUSDT,LONG,ALPHA_TCB_v1,TRENDING,LIMIT,0.07681,0.07697,1671.293426,0.2674069481599891,0.025674409610212,0.025727890999844,0.0,0.2160046475499331,0.1682645488868552,0.035609661806151285,1777224840146,1777224841269
b43d23b6,KATUSDT,SHORT,ALPHA_VSE_v1,TRENDING,LIMIT,0.012613783,0.01268,10178.852902,-0.6740131026117376,0.025678768338949654,0.025813570959472003,0.0,-0.7255054419101593,-0.5650624923545963,-0.11960392388766042,1777224663773,1777224897434
9d6fb4ea,TRUMPUSDT,SHORT,MR_BB_RSI_v1,MEAN_REVERTING,LIMIT,2.652,2.649,12.10291625,0.036308748750001375,0.006419386779,0.006412125029249999,0.0,0.023477236941751377,0.07314479638009479,0.003091957979948818,1777224846294,1777224902186
51fe65ec,BTCUSDT,SHORT,ALPHA_TCB_v1,TRENDING,LIMIT,77957.89,77982.47,0.001646,-0.04045868000000287,0.025663737388,0.025671829124,0.0,-0.09179424651200287,-0.07153614855404852,-0.01513283214560129,1777224840186,1777224931351
d41d33c2,ZBTUSDT,SHORT,ALPHA_TCB_v1,TRENDING,LIMIT,0.2359,0.2521,364.453496,-5.9041466351999965,0.01719491594128,0.018375745268319997,0.0,-5.939717296409596,-6.908690122933443,-0.9719555066043095,1777224434418,1777224986520
20771eb6,SOLUSDT,SHORT,ALPHA_TCB_v1,TRENDING,LIMIT,86.42,86.47,1.485079,-0.07425394999999578,0.025668105436000004,0.025682956226,0.0,-0.12560501166199578,-0.0978685489469997,-0.020706739587199884,1777224721613,1777225321102
f525954a,ETHUSDT,SHORT,TF_EMA_RSI_v1,TRENDING,LIMIT,2344.66,2346.3,0.054705,-0.08971620000001791,0.025652925059999998,0.025670868300000003,0.0,-0.1410399933600179,-0.10996016480002763,-0.08246023933583835,1777224901030,1777225334539
